0.520602, 0.001204, 0.014805, 0.014243 
0.523560, 0.001986, 0.014193, 0.014320 
0.526483, 0.001240, 0.014344, 0.016535 
0.529436, 0.001869, 0.014800, 0.016154 
0.532359, 0.002193, 0.014188, 0.015926 
0.535314, 0.002516, 0.014797, 0.016004 
0.538233, 0.001465, 0.013573, 0.015165 
0.541194, 0.000873, 0.012961, 0.015853 
0.544116, -0.000025, 0.012806, 0.015168 
0.547077, -0.001381, 0.011889, 0.015398 
0.550003, -0.001363, 0.012192, 0.014254 
0.552962, -0.001039, 0.012801, 0.014484 
0.555875, -0.000869, 0.012799, 0.013645 
0.558847, 0.000066, 0.011729, 0.012501 
0.561770, -0.000069, 0.012185, 0.012731 
0.564720, -0.000204, 0.013863, 0.012046 
0.567642, 0.000120, 0.014625, 0.012886 
0.570595, 0.000443, 0.014470, 0.012200 
0.573515, 0.000309, 0.014010, 0.013652 
0.576464, -0.001505, 0.013551, 0.014187 
0.579393, -0.001640, 0.014007, 0.014265 
0.582345, -0.002996, 0.014310, 0.014190 
0.585265, -0.002825, 0.013698, 0.014725 
0.588220, -0.002501, 0.014612, 0.014803 
0.591150, -0.002483, 0.014152, 0.014575 
0.594113, -0.002312, 0.014456, 0.013736 
0.597055, -0.003516, 0.014760, 0.014424 
0.600015, -0.003803, 0.015369, 0.015570 
0.602942, -0.003937, 0.015977, 0.016106 
0.605904, -0.004225, 0.014907, 0.016031 
0.608829, -0.004512, 0.015058, 0.016719 
0.611790, -0.003425, 0.015362, 0.016949 
0.614726, -0.004018, 0.016734, 0.017484 
0.617681, -0.004610, 0.016579, 0.019241 
0.620615, -0.004287, 0.015967, 0.019319 
0.623571, -0.004727, 0.015965, 0.019854 
0.626496, -0.005777, 0.017032, 0.020237 
0.629449, -0.005606, 0.016114, 0.018635 
0.632377, -0.006046, 0.014281, 0.019629 
0.635328, -0.006792, 0.015195, 0.019859 
0.638250, -0.006315, 0.013056, 0.020394 
0.641204, -0.007061, 0.011680, 0.020014 
0.644122, -0.007195, 0.012899, 0.020702 
0.647088, -0.008704, 0.012440, 0.020932 
0.650013, -0.009296, 0.012896, 0.021315 
0.652976, -0.008515, 0.012741, 0.022613 
0.655906, -0.008039, 0.011366, 0.022233 
0.658864, -0.008631, 0.011364, 0.022616 
0.661797, -0.008461, 0.009988, 0.022846 
